Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2023-11-16 00:00:00-05:00,-2.537463910810142,-1.9585646981466132,2.4222739000361986,0.1701764126885826,-0.6738413015372361,-0.42397860314241076,-0.6875794712824117,0.5374751013113181,-0.5945514303418684,0.14949577613262763
2023-11-17 00:00:00-05:00,2.6384895752483897,1.8630401285966163,-2.5586640308772384,1.066442668613077,0.36797973002747947,-0.17910443178071045,0.5101435798310003,0.23696629450055448,0.8067263995009828,-0.8208375841647919
2023-11-20 00:00:00-05:00,1.2159193726408384,-0.7670736170272391,0.34887908215074576,-1.808669252965513,-0.37456829321298873,0.793460011175028,1.2581867561039002,-0.13098566984625762,-0.5411563704668151,-0.02645531539675088
2023-11-21 00:00:00-05:00,-2.0888315936555175,1.0785690856823738,1.1045901322822642,-1.1232009158647625,-0.953910680965657,-0.37123922308707563,-0.5914070060102903,0.17554224763638143,-0.8844750669672844,-0.45050886071534496
2023-11-22 00:00:00-05:00,0.791095482605214,-0.438058460235088,1.1852096092090465,-0.9275881046990051,-0.47504325151059584,0.6695943998384741,0.11037672811506015,0.3627638895541654,0.011442264753744031,0.9735741287445299
2023-11-24 00:00:00-05:00,0.8037916398187804,1.110788627109525,0.851997233632501,0.5780958313534429,0.0354301040412942,0.1129133325137255,0.16534260352025995,0.010474564962812296,-5.443597025212682e-05,-0.23087427688500148
2023-11-27 00:00:00-05:00,-1.6461271429460298,-0.8998097658376218,-0.7739328667256506,-0.3402867388780744,0.6368681245158574,-0.02116542353909037,0.3853168619099957,0.2597250844441002,0.5570645907146181,-0.050257242880614623
2023-11-28 00:00:00-05:00,-0.12273670199473827,-0.42593453984962726,-0.5251404044720797,-0.01472853769652965,0.525950142821751,0.9620828525982299,-0.19835617076176074,-0.13113064337198033,-0.521150413895011,-1.0565348655773208
2023-11-29 00:00:00-05:00,2.0085985029110556,-0.401446019699215,1.5113282690076688,3.0465973868977287,-0.3700404294213767,-1.5374820680241994,-0.629435662367802,-0.2944550894954277,0.5931691472891687,1.0788414311061798
2023-11-30 00:00:00-05:00,2.8570066822946574,1.3445316191249086,2.0491258087595194,1.1683034832655301,-1.417386556680417,1.1669737459490919,0.21569900853963833,1.3655802584304868,0.03640608667457439,1.4670922160534372
2023-12-01 00:00:00-05:00,3.8055011897948474,0.4056387857933135,1.2421720030983256,2.436282871830426,1.749720065432236,1.8229995093686824,0.20456098934697944,0.22855050824805664,0.7317360429976624,-0.07549595584122228
2023-12-04 00:00:00-05:00,-1.1456479055595215,1.6001424983223582,2.000312170212986,1.5470465604490213,0.7588462124106866,0.35039745554808216,-0.31048052319313235,-0.9829506636628789,0.869083752392709,-0.38261591031647213
2023-12-05 00:00:00-05:00,-3.1073187106950986,-1.9746903070488866,0.5984296108442977,-1.555017390110272,-0.04466330896072582,-0.5547175769847393,0.833157441839274,0.13778230013686893,-0.49849574385337353,-0.43009302514009345
2023-12-06 00:00:00-05:00,-2.0626025686210285,-1.154458731264099,2.461963451385048,1.0909667314191733,1.2415610133645034,0.5661654346075486,-1.0381675348651964,-1.1305989675602406,0.5317754923764101,-0.16970062659099583
2023-12-07 00:00:00-05:00,1.4272138342417657,-3.4291844500167925,-0.47157199318453563,-0.29555872949162626,0.46895047550154795,-1.163647249786614,0.6262720493498264,0.9204645637972728,-0.9771417111728554,-0.562053218236867
2023-12-08 00:00:00-05:00,2.36946421799657,-0.22287159624378575,-1.119392398693723,0.8160613477220925,-0.4965867385691748,-0.4441364240268704,0.49752993773720283,-0.6275963165045797,0.13624450572033572,0.12427854367028512
2023-12-11 00:00:00-05:00,1.349824804067069,1.2300975061998525,1.7772248325158277,-0.6368702605644638,0.0962298481734528,1.6289045408978473,0.00490124102069744,-0.4327127034789993,-0.5037581313107135,1.0502930424006598
2023-12-12 00:00:00-05:00,-0.17620877370038643,-2.6077130986510166,1.6458960867808792,-0.201677732085357,-0.05845526318477515,0.6608028916695131,0.44162528707462256,0.3365715835566131,0.5496503599519087,-0.04986656793066225
2023-12-13 00:00:00-05:00,7.047709916359752,0.7436093789579725,1.464231500181789,2.205592160203529,1.6009941931719458,0.9046390044193222,-0.2858589349729175,-0.02898333532498746,2.266942448896457,-1.1802471477424763
2023-12-14 00:00:00-05:00,9.39236266604087,2.2467182961389365,-2.700278139773424,6.860357910643927,3.472425534828971,-1.7919972655789338,-0.9232034146581134,-0.44748095654125597,1.846282601344657,-2.4893007357747887
2023-12-15 00:00:00-05:00,-0.3912648251608189,-2.5242150867134123,-0.2809109326887688,-1.2566478582776253,-0.07234937541001661,0.36697945926986886,0.7845489575532093,-0.6316446866613606,0.12853858297710333,-0.8623530676867514
2023-12-18 00:00:00-05:00,0.11625170047224974,0.46857522266426993,-0.6153958518882038,-3.2213668720990465,-1.7843592797857883,1.1902425667034402,1.9045329719747393,0.673307555488635,-0.021936617249855562,0.8807666604276536
2023-12-19 00:00:00-05:00,4.027491324722422,1.7039768606900312,0.20569418999004047,0.0037389446029021988,-0.34454751201757394,-0.7173296680767766,-0.7963256307757051,-0.24149416803112228,-0.26384559592787166,0.4376772814263238
2023-12-20 00:00:00-05:00,-6.35206193549479,0.056622969371634545,-2.832264319577819,-0.8163815922462674,0.4385771834450296,-0.5178323630099375,-0.19960596685322507,0.5556817110704181,0.08039134394278231,0.4301283641287982
2023-12-21 00:00:00-05:00,3.313818208251754,-0.6067154811443858,1.963704374961275,-0.37095582571220564,-0.8466753143876896,0.11774665492623972,-0.7034866358291234,0.1484519528922851,-0.47397306999894373,-0.2235511617852284
2023-12-22 00:00:00-05:00,0.22089300551006963,1.0254836515181456,0.42980785931341353,0.4632623587276558,-1.782546685997648,-0.31275006796819566,0.07337884911315572,1.453217627897758,0.180960818208536,-1.9706229693605943
2023-12-26 00:00:00-05:00,2.516001050056625,0.39166688795634325,-0.8053930915316359,0.3559711518344967,-0.23751615174367674,0.4190598112490477,-0.6152334563103385,-0.2824522791516257,-0.09844985625908627,-0.30383443002043126
2023-12-27 00:00:00-05:00,-0.043558893153340994,-0.885806872661293,1.2887037064111608,0.1006608280674134,-0.6174767633696866,-0.02838977107827871,0.13801691956413287,-0.36164941047577137,0.3008026544007154,-0.6511038940058196
2023-12-28 00:00:00-05:00,-1.2696699815695536,-1.3422665885070941,2.1743724676362044,0.599891893624847,0.15307780199798196,-0.36198177480517,-0.6065854863202744,-0.14471836039670577,-0.5373457178497356,0.8478100579505659
2023-12-29 00:00:00-05:00,-1.3685471369415085,0.6656939821133612,0.032814600157240206,-0.24162911212652802,0.1967216212445355,0.18267011106393186,-0.20993219727265644,0.06094858272397007,-0.06247114493571947,0.6064875545047651
2024-01-02 00:00:00-05:00,0.12675138230468663,5.165768263963283,1.8195921105351953,1.8977140809577437,-2.136403137311646,-2.6356948797313087,0.49866747848903265,0.8841481361359321,0.09779955969164979,-0.12753094782100757
2024-01-03 00:00:00-05:00,-3.057059502493402,3.4501242012163154,-3.355081377517487,-1.8442742761702726,-2.231052496959726,-0.540228691735651,2.23999351730457,-0.0016941327288480582,-0.3457168182704856,1.021885990488984
2024-01-04 00:00:00-05:00,-1.7159338784162441,-1.421295372287807,2.477021443220442,1.8477877554712998,-0.2974106001629893,-0.8454230025541,-0.8436328065615647,-0.23666962233989886,0.9290201462799945,-0.14229296436471628
2024-01-05 00:00:00-05:00,1.3609498008073906,-0.8010827591549018,0.22382562080458515,1.2515365165174857,0.41298952545253037,-0.6510064560577999,0.3270310682801785,-0.7708520929853931,0.7098927747923889,-0.5705292946380298
2024-01-08 00:00:00-05:00,1.6358347281389534,-3.4306479859664556,2.431782687038864,-2.1165251033349883,0.7593952574718053,0.5989886146294269,0.4326106252055476,2.1413499273870147,1.5638638466904287,1.0302108673989767
2024-01-09 00:00:00-05:00,-3.5261480225058808,-1.8181274826612646,1.1225473637135126,-1.6332103146210846,0.034386205431130294,-0.08898769907416408,0.0829880193962222,0.5102699289054626,0.3967203297757045,0.16522522107970047
2024-01-10 00:00:00-05:00,-0.17371304766951134,-2.1803949935824716,2.1937412732427335,-1.4827279902700337,0.9562247433160389,1.4375163160380167,0.605241903949374,-0.11468633630009291,0.5502046782598593,-0.7051906172066514
2024-01-11 00:00:00-05:00,-1.093177576458566,0.049401574168214904,-1.5097784648205332,-1.7812883832076796,0.3807318956919876,0.7467788323546122,0.6248583978105645,1.2280680627569789,0.8970076820038662,1.182431549151576
2024-01-12 00:00:00-05:00,-0.14954959011953825,2.0761745387871877,-1.3086746847298032,-1.9920755771165073,-1.2592013588698303,1.1242499428988078,1.424267152605671,-0.41113576585346656,0.7993002420897957,0.5566768441557578
2024-01-16 00:00:00-05:00,-4.769537250939392,-2.757935327804261,1.0412802678302218,-0.6501568376597998,1.4594940663335843,-0.7521663806970138,-0.4206692556130953,1.229046796009233,1.3074236568476052,0.20429108017802267
2024-01-17 00:00:00-05:00,-3.703526437752526,-0.32593360510504027,0.35556231478601114,-0.44689868855693043,-0.6034633708454658,0.32224835793652923,0.32862692498360374,0.2195581956662017,-0.818127658643918,-0.4589311704638081
2024-01-18 00:00:00-05:00,1.2398143040424534,-1.0028170099101248,0.8154228277743975,-2.292238804490321,0.07559544713345169,0.7179864929138858,-0.7625913963709857,-0.9084292335346542,-0.8428071411410002,0.45559390903389335
2024-01-19 00:00:00-05:00,5.347108102473532,-1.6059794596183823,0.7624996467496588,0.25213243771319366,0.09228602525488533,-0.2377549679031106,1.0075101052504811,0.6772211311406098,0.021379543725276787,-0.12986628307305473
2024-01-22 00:00:00-05:00,0.6650039475541585,0.9442228476164434,-0.8305467994377638,0.455610397615989,-0.22656536348250766,-0.957455490850799,-0.4503106433584266,0.276636170692332,-0.1604292375345713,0.16050308603651833
2024-01-23 00:00:00-05:00,-0.4820039349525364,0.16522438750938367,-1.4819019097565196,-0.23463445624002055,-0.6225894619752618,-1.6327318972159741,0.3508146434365211,-0.5852189553144022,-1.5515477584766355,0.3719435125679166
2024-01-24 00:00:00-05:00,0.45818614734936536,-0.00352726700403668,-4.553393845582212,-0.5724443121481984,-0.39779641007603583,-0.8418680528247993,0.9124687332401921,0.3368535876170341,-0.8975552793652458,-0.7799493119279955
2024-01-25 00:00:00-05:00,3.6467799559934355,1.9850642395043046,-1.8224734150004132,0.11612680610156027,1.1023650121961557,0.28953056945636474,1.1161025624140617,1.5540893276052812,1.3825761400261087,1.9642842476218771
2024-01-26 00:00:00-05:00,0.4232879828628892,1.4681919286932261,-0.54864280667105,-0.7319008403239305,0.163162914425252,-0.09296446419995973,0.2163281096927647,-0.19163583078080879,1.5438370508343193,0.08864269365242679
2024-01-29 00:00:00-05:00,1.494033138072753,-1.5677389617912036,0.8415776296788494,-0.8433042363208562,-0.14161712748827165,0.060524560634640144,0.598129448455407,0.8734654941785901,-0.22329876184856395,0.6813567820432872
2024-01-30 00:00:00-05:00,1.8951398159619657,1.093416559873539,-0.5832105033718102,2.474568826409349,-2.218541295756295,1.0702233649903246,1.488115414096499,0.6041880795241292,3.047769575695194,0.9238689253175926
